congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2
105,House,29107,71,51,CA,200,0,1,"CUNNINGHAM, Randall (Duke)",C000994,1941,,0.411,0.001
105,House,29309,71,6,CA,100,0,1,"WOOLSEY, Lynn C.",W000738,1937,,-0.556,-0.529
105,House,29311,71,11,CA,200,0,1,"POMBO, Richard William",P000419,1961,,0.461,0.469
105,House,29312,71,14,CA,100,0,1,"ESHOO, Anna Georges",E000215,1942,,-0.381,-0.428
105,House,29313,71,17,CA,100,0,1,"FARR, Sam",F000030,1941,,-0.455,-0.219
105,House,29315,71,25,CA,200,0,1,"McKEON, Howard P. (Buck)",M000508,1938,,0.396,0.208
105,House,29316,71,30,CA,100,0,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283
105,House,29317,71,33,CA,100,0,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.471,-0.191
105,House,29318,71,36,CA,100,0,1,"HARMAN, Jane L.",H000213,1945,,-0.262,-0.12
105,House,29320,71,38,CA,200,0,1,"HORN, John Stephen (Steve)",H000789,1931,2011,0.167,-0.651
105,House,29321,71,39,CA,200,0,1,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353
105,House,29322,71,41,CA,200,0,1,"KIM, Jay C.",K000181,1939,,0.39,-0.084
105,House,29323,71,43,CA,200,0,1,"CALVERT, Ken",C000059,1953,,0.349,0.219
105,House,29325,71,50,CA,100,0,1,"FILNER, Bob",F000116,1942,,-0.652,0.002
105,House,29504,71,16,CA,100,0,1,"LOFGREN, Zoe",L000397,1947,,-0.402,-0.446
105,House,29505,71,19,CA,200,0,1,"RADANOVICH, George P.",R000004,1955,,0.484,0.18
105,House,29507,71,44,CA,200,1,1,"BONO, Sonny",B000622,1935,1998,0.375,0.001
105,House,29508,71,49,CA,200,0,1,"BILBRAY, Brian P.",B000461,1951,,0.392,-0.376
105,House,29586,71,37,CA,100,0,1,"MILLENDER-McDONALD, Juanita",M000714,1938,2007,-0.438,-0.16
105,House,29705,71,10,CA,100,0,1,"TAUSCHER, Ellen O'Kane",T000057,1951,,-0.308,-0.169
105,House,29706,71,22,CA,100,1,1,"CAPPS, Walter Holden",C000134,1934,1997,-0.351,-0.241
105,House,29707,71,24,CA,100,0,1,"SHERMAN, Brad",S000344,1954,,-0.342,-0.148
105,House,29708,71,27,CA,200,0,1,"ROGAN, James E.",R000386,1957,,0.475,-0.088
105,House,29709,71,46,CA,100,0,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025
105,House,29774,71,22,CA,100,2,2,"CAPPS, Lois",C001036,1938,,-0.389,-0.227
105,House,29775,71,44,CA,200,2,2,"BONO, Mary",B001228,1961,,0.353,-0.218
105,House,29778,71,9,CA,100,2,2,"LEE, Barbara",L000551,1946,,-0.683,-0.587
105,House,15058,62,6,CO,200,0,1,"SCHAEFER, Daniel",S000109,1936,2006,0.479,-0.123
105,House,15419,62,5,CO,200,0,1,"HEFLEY, Joel M.",H000444,1935,,0.591,0.13
105,House,15443,62,2,CO,100,0,1,"SKAGGS, David Evans",S000462,1943,,-0.355,-0.187
105,House,29326,62,3,CO,200,0,1,"McINNIS, Scott",M000477,1953,,0.391,-0.083
105,House,29710,62,1,CO,100,0,1,"DeGETTE, Diana",D000197,1957,,-0.432,-0.313
105,House,29711,62,4,CO,200,0,1,"SCHAFFER, Robert W.",S000112,1962,,0.638,0.77
105,House,14825,1,2,CT,100,0,1,"GEJDENSON, Samuel",G000120,1948,,-0.416,-0.486
105,House,14877,1,1,CT,100,0,1,"KENNELLY, Barbara Bailey",K000118,1936,,-0.346,-0.13
105,House,15028,1,6,CT,200,0,1,"JOHNSON, Nancy Lee",J000163,1935,,0.122,-0.513
105,House,15449,1,4,CT,200,0,1,"SHAYS, Christopher H.",S001144,1945,,0.129,-0.992
105,House,29109,1,3,CT,100,0,1,"DeLAURO, Rosa L.",D000216,1943,,-0.416,-0.121
105,House,29712,1,5,CT,100,0,1,"MALONEY, James H.",M000090,1948,,-0.244,-0.053
105,House,29327,11,1,DE,200,0,1,"CASTLE, Michael Newbold",C000243,1939,,0.229,-0.7
105,House,13047,43,10,FL,200,0,1,"YOUNG, Charles William (Bill)",Y000031,1930,2013,0.325,-0.112
105,House,14842,43,8,FL,200,0,1,"McCOLLUM, Ira William, Jr. (Bill)",M000350,1944,,0.377,-0.101
105,House,14860,43,22,FL,200,0,1,"SHAW, Eugene Clay, Jr.",S000303,1939,2013,0.3,-0.142
105,House,15006,43,9,FL,200,0,1,"BILIRAKIS, Michael",B000463,1930,,0.382,-0.219
105,House,15605,43,14,FL,200,0,1,"GOSS, Porter J.",G000336,1938,,0.421,-0.394
105,House,15627,43,6,FL,200,0,1,"STEARNS, Clifford Bundy",S000822,1941,,0.554,-0.075
105,House,15634,43,18,FL,200,0,1,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.225
105,House,29328,43,3,FL,100,0,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192
105,House,29329,43,4,FL,200,0,1,"FOWLER, Tillie Kidd",F000328,1942,2005,0.329,-0.209
105,House,29330,43,5,FL,100,0,1,"THURMAN, Karen L.",T000253,1951,,-0.304,0.273
105,House,29331,43,7,FL,200,0,1,"MICA, John L.",M000689,1943,,0.453,0.137
105,House,29332,43,12,FL,200,0,1,"CANADY, Charles Terrance",C000107,1954,,0.382,0.031
105,House,29333,43,13,FL,200,0,1,"MILLER, Daniel",M000720,1942,,0.453,-0.494
105,House,29334,43,17,FL,100,0,1,"MEEK, Carrie P.",M000628,1926,,-0.483,0.12
105,House,29335,43,20,FL,100,0,1,"DEUTSCH, Peter R.",D000275,1957,,-0.324,-0.115
105,House,29336,43,21,FL,200,0,1,"DIAZ-BALART, Lincoln",D000299,1954,,0.243,-0.105
105,House,29337,43,23,FL,100,0,1,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.158
105,House,29509,43,15,FL,200,0,1,"WELDON, David Joseph",W000267,1953,,0.471,0.146
105,House,29510,43,16,FL,200,0,1,"FOLEY, Mark A.",F000238,1954,,0.311,-0.381
105,House,29713,43,2,FL,100,0,1,"BOYD, F. Allen, Jr.",B000716,1945,,-0.181,0.414
105,House,29714,43,11,FL,100,0,1,"DAVIS, Jim",D000114,1957,,-0.278,0.025
105,House,29715,43,19,FL,100,0,1,"WEXLER, Robert",W000314,1961,,-0.392,-0.193
105,House,39508,43,1,FL,200,0,1,"SCARBOROUGH, Charles Joseph",S000106,1963,,0.672,-0.433
105,House,14627,44,6,GA,200,0,1,"GINGRICH, Newton Leroy",G000225,1943,,0.377,-0.257
105,House,15431,44,5,GA,100,0,1,"LEWIS, John R.",L000287,1940,,-0.589,-0.223
105,House,29338,44,1,GA,200,0,1,"KINGSTON, Jack",K000220,1955,,0.54,0.302
105,House,29339,44,2,GA,100,0,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.282,0.466
105,House,29340,44,3,GA,200,0,1,"COLLINS, Michael Allen (Mac)",C000640,1944,,0.536,0.324
105,House,29341,44,11,GA,200,0,1,"LINDER, John Elmer",L000321,1942,,0.559,-0.008
105,House,29344,44,4,GA,100,0,1,"McKINNEY, Cynthia Ann",M000523,1955,,-0.533,-0.583
105,House,29511,44,7,GA,200,0,1,"BARR, Bob",B000169,1948,,0.632,0.218
105,House,29512,44,8,GA,200,0,1,"CHAMBLISS, Saxby",C000286,1943,,0.423,0.205
105,House,29513,44,10,GA,200,0,1,"NORWOOD, Charles W., Jr.",N000159,1941,2007,0.533,0.469
105,House,99342,44,9,GA,200,0,1,"DEAL, John Nathan",D000168,1942,,0.581,0.139
105,House,10757,82,2,HI,100,0,1,"MINK, Patsy Takemoto",M000797,1927,2002,-0.513,-0.067
105,House,15245,82,1,HI,100,0,1,"ABERCROMBIE, Neil",A000014,1938,,-0.432,-0.026
105,House,29345,63,2,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.51,0.29
105,House,29514,63,1,ID,200,0,1,"CHENOWETH-HAGE, Helen P.",C000345,1938,2006,0.797,0.526
105,House,10421,21,9,IL,100,0,1,"YATES, Sidney Richard",Y000013,1909,2000,-0.494,-0.494
105,House,12041,21,8,IL,200,0,1,"CRANE, Philip Miller",C000873,1930,2014,0.739,0.023
105,House,14239,21,6,IL,200,0,1,"HYDE, Henry John",H001022,1924,2007,0.312,-0.18
105,House,14677,21,10,IL,200,0,1,"PORTER, John Edward",P000444,1935,,0.217,-0.604
105,House,15023,21,17,IL,100,0,1,"EVANS, Lane Allen",E000250,1951,2014,-0.454,-0.181
105,House,15036,21,3,IL,100,0,1,"LIPINSKI, William Oliver",L000342,1937,,-0.176,0.3
105,House,15098,21,13,IL,200,0,1,"FAWELL, Harris W.",F000049,1929,,0.332,-0.616
105,House,15417,21,14,IL,200,0,1,"HASTERT, John Dennis",H000323,1942,,0.443,-0.122
105,House,15453,21,12,IL,100,0,1,"COSTELLO, Jerry Francis",C000794,1949,,-0.317,0.657
105,House,15620,21,19,IL,100,0,1,"POSHARD, Glenn",P000452,1945,,-0.211,0.392
105,House,29115,21,15,IL,200,0,1,"EWING, Thomas W.",E000282,1935,,0.361,-0.094
105,House,29346,21,1,IL,100,0,1,"RUSH, Bobby L.",R000515,1946,,-0.478,-0.202
105,House,29348,21,4,IL,100,0,1,"GUTI脡RREZ, Luis V.",G000535,1953,,-0.487,-0.26
105,House,29349,21,16,IL,200,0,1,"MANZULLO, Donald A.",M001138,1944,,0.51,0
105,House,29516,21,11,IL,200,0,1,"WELLER, Gerald C. (Jerry)",W000273,1957,,0.288,0.2
105,House,29517,21,18,IL,200,0,1,"LaHOOD, Ray H.",L000552,1945,,0.246,-0.076
105,House,29585,21,2,IL,100,0,1,"JACKSON, Jesse L., Jr.",J000283,1965,,-0.538,-0.513
105,House,29716,21,5,IL,100,0,1,"BLAGOJEVICH, Rod R.",B000518,1956,,-0.317,-0.188
105,House,29717,21,7,IL,100,0,1,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.263
105,House,29718,21,20,IL,200,0,1,"SHIMKUS, John M.",S000364,1958,,0.373,0.146
105,House,10732,22,9,IN,100,0,1,"HAMILTON, Lee Herbert",H000114,1931,,-0.171,-0.053
105,House,15014,22,6,IN,200,0,1,"BURTON, Danny Lee",B001149,1938,,0.585,-0.026
105,House,15124,22,1,IN,100,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244
105,House,29117,22,3,IN,100,0,1,"ROEMER, Timothy John",R000385,1956,,-0.165,0.229
105,House,29350,22,5,IN,200,0,1,"BUYER, Stephen Earle",B001203,1958,,0.435,0.192
105,House,29518,22,2,IN,200,0,1,"McINTOSH, David Martin",M000481,1958,,0.576,0.008
105,House,29519,22,4,IN,200,0,1,"SOUDER, Mark Edward",S001143,1950,,0.435,-0.011
105,House,29520,22,8,IN,200,0,1,"HOSTETTLER, John Nathan",H000807,1961,,0.705,0.077
105,House,29719,22,7,IN,200,0,1,"PEASE, Edward Allan",P000171,1951,,0.413,-0.129
105,House,29720,22,10,IN,100,0,1,"CARSON, Julia May",C000191,1938,2007,-0.464,-0.156
105,House,14432,31,1,IA,200,0,1,"LEACH, James Albert Smith",L000169,1942,,0.141,-0.79
105,House,29118,31,2,IA,200,0,1,"NUSSLE, James Allen",N000172,1960,,0.417,-0.178
105,House,29521,31,4,IA,200,0,1,"GANSKE, Greg",G000041,1949,,0.239,-0.3
105,House,29522,31,5,IA,200,0,1,"LATHAM, Thomas",L000111,1948,,0.302,0.308
105,House,29721,31,3,IA,100,0,1,"BOSWELL, Leonard L.",B000652,1934,,-0.238,0.289
105,House,29524,32,4,KS,200,0,1,"TIAHRT, Todd",T000260,1951,,0.449,0.341
105,House,29722,32,1,KS,200,0,1,"MORAN, Jerry",M000934,1954,,0.414,0.213
105,House,29723,32,2,KS,200,0,1,"RYUN, Jim",R000566,1947,,0.547,0.267
105,House,29724,32,3,KS,200,0,1,"SNOWBARGER, Vincent K.",S000662,1949,,0.522,0.165
105,House,14854,51,5,KY,200,0,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.335,0.106
105,House,15406,51,4,KY,200,0,1,"BUNNING, James Paul David",B001066,1931,,0.521,-0.049
105,House,29352,51,2,KY,200,0,1,"LEWIS, Ron",L000293,1946,,0.418,0.417
105,House,29353,51,6,KY,100,0,1,"BAESLER, Henry Scott (Scotty)",B000028,1941,,-0.155,0.28
105,House,29525,51,1,KY,200,0,1,"WHITFIELD, Wayne Edward (Ed)",W000413,1943,,0.303,0.182
105,House,29725,51,3,KY,200,0,1,"NORTHUP, Anne Meagher",N000143,1948,,0.335,-0.035
105,House,14469,45,1,LA,200,0,1,"LIVINGSTON, Robert Linlithgow, Jr.",L000371,1943,,0.326,0.109
105,House,15401,45,6,LA,200,0,1,"BAKER, Richard Hugh",B000072,1948,,0.423,0.022
105,House,15451,45,4,LA,200,0,1,"McCRERY, James O., III",M000388,1949,,0.362,0.08
105,House,29120,45,2,LA,100,0,1,"JEFFERSON, William Jennings",J000070,1947,,-0.424,0.242
105,House,29726,45,5,LA,200,0,1,"COOKSEY, John",C000735,1941,,0.334,0.014
105,House,29727,45,7,LA,100,0,1,"JOHN, Christopher",J000110,1960,,-0.12,0.735
105,House,94679,45,3,LA,200,0,1,"TAUZIN, Wilbert Joseph (Billy)",T000058,1943,,0.341,0.16
105,House,29528,2,2,ME,100,0,1,"BALDACCI, John Elias",B000081,1955,,-0.333,-0.001
105,House,29728,2,1,ME,100,0,1,"ALLEN, Thomas H.",A000357,1945,,-0.4,-0.105
105,House,14873,52,5,MD,100,0,1,"HOYER, Steny Hamilton",H000874,1939,,-0.38,0.116
105,House,15408,52,3,MD,100,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.324,-0.237
105,House,15434,52,8,MD,200,0,1,"MORELLA, Constance A.",M000941,1931,,-0.018,-0.893
105,House,29122,52,1,MD,200,0,1,"GILCHREST, Wayne Thomas",G000180,1946,,0.204,-0.563
105,House,29355,52,4,MD,100,0,1,"WYNN, Albert Russell",W000784,1951,,-0.38,0.038
105,House,29356,52,6,MD,200,0,1,"BARTLETT, Roscoe Gardner",B000208,1926,,0.493,-0.091
105,House,29529,52,2,MD,200,0,1,"EHRLICH, Robert L., Jr.",E000093,1957,,0.36,-0.366
105,House,29587,52,7,MD,100,0,1,"CUMMINGS, Elijah Eugene",C000984,1951,,-0.438,-0.148
105,House,14039,3,9,MA,100,0,1,"MOAKLEY, John Joseph",M000834,1927,2001,-0.418,-0.054
105,House,14435,3,7,MA,100,0,1,"MARKEY, Edward John",M000133,1946,,-0.507,-0.44
105,House,14824,3,4,MA,100,0,1,"FRANK, Barney",F000339,1940,,-0.499,-0.534
105,House,15427,3,8,MA,100,0,1,"KENNEDY, Joseph Patrick, II",K000110,1952,,-0.413,-0.453
105,House,15616,3,2,MA,100,0,1,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.111
105,House,29123,3,1,MA,100,0,1,"OLVER, John Walter",O000085,1936,,-0.577,-0.207
105,House,29358,3,5,MA,100,0,1,"MEEHAN, Martin Thomas",M000627,1956,,-0.39,-0.539
105,House,29729,3,3,MA,100,0,1,"McGOVERN, James P.",M000312,1959,,-0.539,-0.297
105,House,29730,3,6,MA,100,0,1,"TIERNEY, John F.",T000266,1951,,-0.488,-0.433
105,House,29731,3,10,MA,100,0,1,"DELAHUNT, Bill",D000210,1941,,-0.495,-0.293
105,House,2605,23,16,MI,100,0,1,"DINGELL, John David, Jr.",D000355,1926,,-0.448,0.313
105,House,10713,23,14,MI,100,0,1,"CONYERS, John, Jr.",C000714,1929,,-0.658,-0.512
105,House,14407,23,10,MI,100,0,1,"BONIOR, David Edward",B000619,1945,,-0.547,-0.006
105,House,14430,23,9,MI,100,0,1,"KILDEE, Dale Edward",K000172,1929,,-0.385,0.011
105,House,15033,23,12,MI,100,0,1,"LEVIN, Sander Martin",L000263,1931,,-0.379,-0.091
105,House,15446,23,6,MI,200,0,1,"UPTON, Frederick Stephen",U000031,1953,,0.337,-0.384
105,House,29124,23,4,MI,200,0,1,"CAMP, David Lee",C000071,1953,,0.385,-0.048
105,House,29360,23,1,MI,100,0,1,"STUPAK, Bart T.",S001045,1952,,-0.396,0.701
105,House,29361,23,2,MI,200,0,1,"HOEKSTRA, Peter",H000676,1953,,0.516,-0.262
105,House,29362,23,3,MI,200,0,1,"EHLERS, Vernon James",E000092,1934,,0.316,-0.622
105,House,29363,23,5,MI,100,0,1,"BARCIA, James A.",B000134,1952,,-0.184,0.547
105,House,29364,23,7,MI,200,0,1,"SMITH, Nick H.",S000597,1934,,0.505,-0.229
105,House,29365,23,11,MI,200,0,1,"KNOLLENBERG, Joseph",K000288,1933,,0.366,-0.053
105,House,29531,23,13,MI,100,0,1,"RIVERS, Lynn Nancy",R000281,1956,,-0.383,-0.453
105,House,29732,23,8,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.337,0.009
105,House,29733,23,15,MI,100,0,1,"KILPATRICK, Carolyn Cheeks",K000180,1945,,-0.491,-0.172
105,House,14265,33,8,MN,100,0,1,"OBERSTAR, James Louis",O000006,1934,2014,-0.553,0.304
105,House,14458,33,4,MN,100,0,1,"VENTO, Bruce Frank",V000087,1940,2000,-0.472,-0.376
105,House,14656,33,5,MN,100,0,1,"SABO, Martin Olav",S000005,1938,2016,-0.516,-0.317
105,House,29126,33,3,MN,200,0,1,"RAMSTAD, James (Jim)",R000033,1946,,0.316,-0.683
105,House,29127,33,7,MN,100,0,1,"PETERSON, Collin Clark",P000258,1944,,-0.148,0.711
105,House,29366,33,2,MN,100,0,1,"MINGE, David R.",M000795,1942,,-0.213,-0.131
105,House,29532,33,1,MN,200,0,1,"GUTKNECHT, Gilbert W.",G000536,1951,,0.552,0.342
105,House,29533,33,6,MN,100,0,1,"LUTHER, William Paul",L000521,1945,,-0.306,-0.381
105,House,15637,46,5,MS,100,0,1,"TAYLOR, Gary Eugene (Gene)",T000074,1953,,-0.045,0.893
105,House,29368,46,2,MS,100,0,1,"THOMPSON, Bennie",T000193,1948,,-0.516,0.399
105,House,29534,46,1,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.357
105,House,29734,46,3,MS,200,0,1,"PICKERING, Charles W. (Chip), Jr.",P000323,1963,,0.342,0.325
105,House,95617,46,4,MS,200,0,1,"PARKER, Michael (Mike)",P000066,1949,,0.341,0.239
105,House,12009,34,1,MO,100,0,1,"CLAY, William Lacy, Sr.",C000488,1931,,-0.49,-0.872
105,House,14421,34,3,MO,100,0,1,"GEPHARDT, Richard Andrew",G000132,1941,,-0.416,0.245
105,House,14451,34,4,MO,100,0,1,"SKELTON, Isaac Newton, IV (Ike)",S000465,1931,2013,-0.172,0.724
105,House,29369,34,2,MO,200,0,1,"TALENT, James Matthes",T000024,1956,,0.364,0.098
105,House,29370,34,6,MO,100,0,1,"DANNER, Patsy Ann (Pat)",D000046,1934,,-0.186,0.529
105,House,29535,34,5,MO,100,0,1,"McCARTHY, Karen",M000316,1947,2010,-0.344,-0.225
105,House,29735,34,7,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.429,0.286
105,House,29736,34,8,MO,200,0,1,"EMERSON, Jo Ann",E000172,1950,,0.269,0.274
105,House,29737,34,9,MO,200,0,1,"HULSHOF, Kenny",H000948,1958,,0.363,0.281
105,House,29738,64,1,MT,200,0,1,"HILL, Rick",H000605,1946,,0.424,0.587
105,House,14605,35,1,NE,200,0,1,"BEREUTER, Douglas Kent",B000403,1939,,0.231,-0.347
105,House,29129,35,3,NE,200,0,1,"BARRETT, William E.",B000179,1929,2016,0.379,-0.073
105,House,29536,35,2,NE,200,0,1,"CHRISTENSEN, Jon Lynn",C000377,1963,,0.521,-0.038
105,House,29537,65,1,NV,200,0,1,"ENSIGN, John Eric",E000194,1958,,0.508,-0.464
105,House,29739,65,2,NV,200,0,1,"GIBBONS, James A.",G000152,1944,,0.484,-0.088
105,House,29538,4,2,NH,200,0,1,"BASS, Charles Foster",B000220,1952,,0.331,-0.556
105,House,29740,4,1,NH,200,0,1,"SUNUNU, John E.",S001078,1964,,0.473,-0.52
105,House,14855,12,5,NJ,200,0,1,"ROUKEMA, Margaret Scafati",R000465,1929,2014,0.162,-0.701
105,House,14863,12,4,NJ,200,0,1,"SMITH, Christopher Henry",S000522,1953,,0.163,-0.169
105,House,15112,12,3,NJ,200,0,1,"SAXTON, Hugh James",S000097,1943,,0.238,-0.378
105,House,15454,12,6,NJ,100,0,1,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.161
105,House,15619,12,10,NJ,100,0,1,"PAYNE, Donald Milford",P000149,1934,2012,-0.592,-0.547
105,House,29132,12,1,NJ,100,0,1,"ANDREWS, Robert Ernest",A000210,1957,,-0.297,-0.119
105,House,29371,12,7,NJ,200,0,1,"FRANKS, Robert Douglas",F000349,1951,2010,0.259,-0.836
105,House,29373,12,13,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.365,-0.119
105,House,29539,12,2,NJ,200,0,1,"LoBIONDO, Frank A.",L000554,1946,,0.211,-0.224
105,House,29541,12,11,NJ,200,0,1,"FRELINGHUYSEN, Rodney P.",F000372,1946,,0.292,-0.262
105,House,29741,12,8,NJ,100,0,1,"PASCRELL, William J., Jr.",P000096,1937,,-0.367,-0.003
105,House,29742,12,9,NJ,100,0,1,"ROTHMAN, Steven",R000462,1952,,-0.352,-0.092
105,House,29743,12,12,NJ,200,0,1,"PAPPAS, Michael James",P000049,1960,,0.361,-0.319
105,House,14861,66,2,NM,200,0,1,"SKEEN, Joseph Richard",S000463,1927,2003,0.301,0.034
105,House,15055,66,3,NM,100,1,1,"RICHARDSON, Bill",R000229,1947,,-0.321,0.227
105,House,15624,66,1,NM,200,1,1,"SCHIFF, Steven Harvey",S000125,1947,1998,0.196,-0.261
105,House,29772,66,3,NM,200,2,2,"REDMOND, William Thomas",R000567,1955,,0.3,0.317
105,House,29779,66,1,NM,200,2,2,"WILSON, Heather",W000789,1960,,0.247,-0.027
105,House,13035,13,15,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341
105,House,14015,13,20,NY,200,0,1,"GILMAN, Benjamin Arthur",G000212,1922,,0.043,-0.425
105,House,14248,13,29,NY,100,0,1,"LaFALCE, John Joseph",L000556,1939,,-0.357,0.112
105,House,14662,13,22,NY,200,0,1,"SOLOMON, Gerald Brooks Hunt",S000675,1930,2001,0.492,-0.333
105,House,14858,13,9,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.354,-0.391
105,House,15000,13,5,NY,100,0,1,"ACKERMAN, Gary Leonard",A000022,1942,,-0.429,-0.165
105,House,15007,13,23,NY,200,0,1,"BOEHLERT, Sherwood Louis",B000586,1936,,0.103,-0.718
105,House,15050,13,11,NY,100,0,1,"OWENS, Major Robert Odell",O000159,1936,2013,-0.569,-0.516
105,House,15072,13,10,NY,100,0,1,"TOWNS, Edolphus",T000326,1934,,-0.519,-0.132
105,House,15107,13,7,NY,100,0,1,"MANTON, Thomas J.",M000117,1932,2006,-0.361,0.382
105,House,15412,13,6,NY,100,1,1,"FLAKE, Floyd Harold",F000184,1945,,-0.455,-0.092
105,House,15423,13,31,NY,200,0,1,"HOUGHTON, Amory, Jr.",H000814,1926,,0.154,-0.281
105,House,15444,13,28,NY,100,0,1,"SLAUGHTER, Louise McIntosh",S000480,1929,2018,-0.465,-0.104
105,House,15603,13,17,NY,100,0,1,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.091
105,House,15612,13,18,NY,100,0,1,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.156
105,House,15614,13,21,NY,100,0,1,"McNULTY, Michael Robert",M000590,1947,,-0.369,0.369
105,House,15618,13,27,NY,200,0,1,"PAXON, L. William",P000148,1954,,0.472,-0.167
105,House,15630,13,25,NY,200,0,1,"WALSH, James T.",W000099,1947,,0.208,-0.19
105,House,15639,13,13,NY,200,1,1,"MOLINARI, Susan",M000843,1958,,0.256,-0.5
105,House,29134,13,16,NY,100,0,1,"SERRANO, Jos茅 E.",S000248,1943,,-0.491,-0.376
105,House,29374,13,2,NY,200,0,1,"LAZIO, Enrico A. (Rick)",L000155,1958,,0.216,-0.588
105,House,29375,13,3,NY,200,0,1,"KING, Peter T.",K000210,1944,,0.26,-0.032
105,House,29377,13,8,NY,100,0,1,"NADLER, Jerrold Lewis",N000002,1947,,-0.508,-0.508
105,House,29378,13,12,NY,100,0,1,"VEL脕ZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.336
105,House,29379,13,14,NY,100,0,1,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.278
105,House,29380,13,26,NY,100,0,1,"HINCHEY, Maurice Dunlea",H000627,1938,,-0.575,-0.007
105,House,29381,13,30,NY,200,0,1,"QUINN, John Francis (Jack)",Q000016,1951,,0.198,-0.223
105,House,29542,13,1,NY,200,0,1,"FORBES, Michael Patrick",F000257,1952,,0.109,-0.112
105,House,29544,13,19,NY,200,0,1,"KELLY, Sue W.",K000078,1936,,0.231,-0.564
105,House,29744,13,4,NY,100,0,1,"McCARTHY, Carolyn",M000309,1944,,-0.294,-0.04
105,House,29773,13,13,NY,200,2,2,"FOSSELLA, Vito John",F000440,1965,,0.426,-0.336
105,House,29776,13,6,NY,100,2,2,"MEEKS, Gregory W.",M001137,1953,,-0.413,-0.075
105,House,39316,13,24,NY,200,0,1,"McHUGH, John Michael",M000472,1948,,0.225,-0.063
105,House,14233,47,8,NC,100,0,1,"HEFNER, Willie Gathrel (Bill)",H000448,1930,2009,-0.264,0.609
105,House,15092,47,6,NC,200,0,1,"COBLE, Howard",C000556,1931,2015,0.52,-0.081
105,House,15402,47,10,NC,200,0,1,"BALLENGER, Cass",B000104,1926,2015,0.464,-0.145
105,House,15438,47,4,NC,100,0,1,"PRICE, David Eugene",P000523,1940,,-0.343,-0.031
105,House,29135,47,11,NC,200,0,1,"TAYLOR, Charles Hart",T000067,1941,,0.488,0.116
105,House,29382,47,1,NC,100,0,1,"CLAYTON, Eva M.",C000494,1934,,-0.459,-0.032
105,House,29383,47,12,NC,100,0,1,"WATT, Melvin L.",W000207,1945,,-0.526,-0.155
105,House,29546,47,3,NC,200,0,1,"JONES, Walter Beaman, Jr.",J000255,1943,,0.244,-0.362
105,House,29548,47,5,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.452,-0.055
105,House,29549,47,9,NC,200,0,1,"MYRICK, Sue",M001134,1941,,0.56,0.027
105,House,29745,47,2,NC,100,0,1,"ETHERIDGE, Bobby R.",E000226,1941,,-0.288,0.288
105,House,29746,47,7,NC,100,0,1,"McINTYRE, Mike",M000485,1956,,-0.148,0.56
105,House,29384,36,1,ND,100,0,1,"POMEROY, Earl Ralph, III",P000422,1952,,-0.266,0.339
105,House,12030,24,11,OH,100,0,1,"STOKES, Louis",S000948,1925,2015,-0.578,-0.312
105,House,14045,24,16,OH,200,0,1,"REGULA, Ralph Straus",R000141,1924,,0.221,-0.223
105,House,14632,24,3,OH,100,0,1,"HALL, Tony Patrick",H000074,1942,,-0.28,0.155
105,House,14875,24,4,OH,200,0,1,"OXLEY, Michael Garver",O000163,1944,2016,0.382,-0.093
105,House,15029,24,9,OH,100,0,1,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.109
105,House,15030,24,12,OH,200,0,1,"KASICH, John Richard",K000016,1952,,0.314,0.013
105,House,15121,24,17,OH,100,0,1,"TRAFICANT, James A., Jr.",T000350,1941,2014,-0.082,0.071
105,House,15442,24,14,OH,100,0,1,"SAWYER, Thomas Charles",S000094,1945,,-0.377,-0.114
